Antecedent,Consequent,Support,Confidence,Lift
"MajorContributor, +Contributor","+Complexity, +Coupling",0.040740686050117395,0.3897993783554677,2.3107146097348235
"HighHunksCount, +NumPullRequests, +Contributor",+Complexity,0.011768875238109301,0.354853072128228,1.5114790173970518
"+NumPullRequests, +Contributor, MajorContributor",+Complexity,0.0216476425333353,0.4809711286089239,2.048672608373164
"HighHunksCount, +Contributor","+Size, +Complexity",0.028410685016464612,0.3467291403856551,1.5938666926457337
"LowChangeSet, +Contributor","+Size, +Complexity",0.02789385862583246,0.3616695385793605,1.6625456707937059
"MajorContributor, +Contributor","+Size, +Complexity",0.05236189660518894,0.5009889799378355,2.3029781910378877
"+WordsInDiscussion, HighHunksCount, +Contributor",+Complexity,0.011340647657299804,0.3590462833099579,1.529339791938717
"+WordsInDiscussion, MajorContributor, +Contributor",+Complexity,0.020097163361438845,0.4577867473932055,1.9499198893147538
"+WordsPerComment, MajorContributor, +Contributor",+Complexity,0.011045318291224288,0.47492063492063497,2.0229008313390984
"HighCodeChurn, +Contributor, MajorContributor",+Complexity,0.011384947062211132,0.37683284457478006,1.6051007652964766
"HighHunksCount, MajorContributor, +Contributor",+Complexity,0.023257187578446862,0.5027130545802745,2.1412812610372205
"LowCodeChurn, LowChangeSet, +Contributor",+Complexity,0.020377726259210586,0.34396809571286147,1.4651150015580032
"LowChangeSet, MajorContributor, +Contributor",+Complexity,0.017424432598455428,0.6840579710144927,2.9137109160999097
"LowCodeChurn, MajorContributor, +Contributor",+Complexity,0.012713929209550952,0.616320687186829,2.6251873235410557
ExtractionRefactoring,"+Size, +Complexity, +Coupling",0.01391001314215679,0.3815309842041313,2.3378266179232696
"ExtractionRefactoring, HighHunksCount","+Complexity, +Coupling",0.010292228407731722,0.4273451870018393,2.5332846121281127
"ExtractionRefactoring, MajorContributor","+Complexity, +Coupling",0.011872240516235732,0.42249080399369415,2.504508030222073
"HighHunksCount, LowChangeSet","+Complexity, +Coupling",0.022371199480220316,0.3342157511581734,1.9812171642316756
"HighHunksCount, MajorContributor","+Complexity, +Coupling",0.05912493908831825,0.3031955171891565,1.7973304989116654
"LowChangeSet, MajorContributor","+Complexity, +Coupling",0.046942602737703225,0.3019853709508882,1.79015680201025
"HighHunksCount, +NumPullRequests","+Size, +Complexity",0.03533615865093546,0.302681507715659,1.391385717079293
"LowChangeSet, +NumPullRequests","+Size, +Complexity",0.02814488858699665,0.3139515730522155,1.4431926743598347
"+WordsInDiscussion, HighHunksCount, +NumPullRequests",+Complexity,0.02925237370977983,0.3221662058871361,1.372250935837647
"+WordsInDiscussion, LowChangeSet, +NumPullRequests",+Complexity,0.02179530721637306,0.34214186369958277,1.4573362570978958
"HighHunksCount, +NumPullRequests, +WordsPerComment",+Complexity,0.011517845276945113,0.3433098591549296,1.4623112756670853
"+NumPullRequests, +WordsPerComment, MajorContributor",+Complexity,0.022061103645841025,0.32358674463937626,1.3783016500234733
"-WordsPerComment, LowChangeSet, +NumPullRequests",+Complexity,0.011370180593907354,0.31211998378597483,1.3294595522969999
"HighHunksCount, LowChangeSet, +NumPullRequests",+Complexity,0.011252048847477148,0.4396999422965955,1.8728800422836496
"HighHunksCount, +NumPullRequests, MajorContributor",+Complexity,0.03349035011296348,0.37693202592654146,1.6055232233329968
"LowCodeChurn, LowChangeSet, +NumPullRequests",+Complexity,0.020422025664121914,0.30328947368421055,1.2918464335724527
"LowChangeSet, +NumPullRequests, MajorContributor",+Complexity,0.02455663678917913,0.39444971537001894,1.6801389505360749
"LowCodeChurn, +NumPullRequests, MajorContributor",+Complexity,0.018266121291770646,0.3017809221761405,1.2854208334291723
"+WordsInDiscussion, LowChangeSet","+Size, +Complexity",0.03210230209240856,0.3152095113817602,1.4489752457428848
"HighHunksCount, +WordsPerComment","+Size, +Complexity",0.016346480412279794,0.3286817102137767,1.510905111144934
"LowChangeSet, +WordsPerComment","+Size, +Complexity",0.01051372543228836,0.33872502378686964,1.5570728574443795
"MajorContributor, +WordsPerComment","+Size, +Complexity",0.03233856558526897,0.30706674144699947,1.4115440400171226
ExtractionRefactoring,"+Size, +Complexity, -Cohesion",0.011296348252388476,0.30984204131227217,3.009151424022427
"ExtractionRefactoring, HighHunksCount","+Size, +Complexity",0.01261056393142452,0.5236051502145923,2.4069416493132234
"ExtractionRefactoring, MajorContributor","+Size, +Complexity",0.015106097074762629,0.5375722543352601,2.4711465270050335
"HighHunksCount, LowChangeSet","+Size, +Complexity",0.027672361601275824,0.41341275093756896,1.9004021793539987
"LowCodeChurn, HighHunksCount","+Size, +Complexity",0.017173402637291238,0.3494591346153846,1.6064161047575658
"HighHunksCount, MajorContributor","+Size, +Complexity",0.07096764666794643,0.3639254884143571,1.6729159653074042
"LowChangeSet, MajorContributor","+Size, +Complexity",0.061620472231656356,0.39640923339982903,1.82223932222847
"LowCodeChurn, MajorContributor","+Size, +Complexity",0.04596801582965402,0.3070019723865878,1.411246305456972
