Antecedent,Consequent,Support,Confidence,Lift
"HighHunksCount, LowChangeSet, +Contributor",+Complexity,0.020456960680127523,0.5992217898832685,2.6818915780268995
"LowCodeChurn, HighHunksCount, +Contributor",+Complexity,0.012885228480340063,0.532967032967033,2.3853601808417504
"HighHunksCount, MajorContributor, +Contributor",+Complexity,0.04144527098831031,0.4279835390946502,1.9154935090990053
"LowCodeChurn, LowChangeSet, +Contributor",+Complexity,0.04370350690754517,0.45757997218358837,2.047956022947713
"LowChangeSet, MajorContributor, +Contributor",+Complexity,0.03945270988310308,0.726161369193154,3.2500254383389198
"LowCodeChurn, MajorContributor, +Contributor",+Complexity,0.028560042507970243,0.6437125748502993,2.881015614431066
ExtractionRefactoring,"+Size, +Complexity, +Coupling",0.011955366631243358,0.36734693877551017,3.2843084977458914
"ExtractionRefactoring, MajorContributor","+Complexity, +Coupling",0.011689691817215728,0.39819004524886875,3.3642813250656385
"HighHunksCount, LowChangeSet","+Complexity, +Coupling",0.025770456960680126,0.3415492957746479,2.8857273833799653
"LowChangeSet, MajorContributor","+Complexity, +Coupling",0.05074388947927736,0.30806451612903224,2.6028166974403533
ExtractionRefactoring,"+Size, +Complexity, -Cohesion",0.01248671625929862,0.3836734693877551,4.584593456430191
"ExtractionRefactoring, HighHunksCount","+Size, +Complexity",0.013283740701381509,0.6097560975609756,3.2601164079822618
"ExtractionRefactoring, LowChangeSet","+Size, +Complexity",0.012619553666312434,0.6462585034013606,3.455279839208411
"ExtractionRefactoring, MajorContributor","+Size, +Complexity",0.018597236981934114,0.6334841628959277,3.386980666392432
"HighHunksCount, LowChangeSet","+Size, +Complexity",0.03772582359192349,0.5,2.6732954545454546
"LowCodeChurn, HighHunksCount","+Size, +Complexity",0.024707757704569608,0.44285714285714284,2.367775974025974
"HighHunksCount, MajorContributor","+Size, +Complexity",0.06801275239107332,0.3795404002965159,2.0292472538580766
"LowCodeChurn, LowChangeSet","+Size, +Complexity",0.07133368756641871,0.3678082191780822,1.966520080946451
